dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
adult,et,sigmoid,marginal_cp,0.17,0.5484602224123182,0.050916163373937964,0.8564336165421231,alpha_frontier
adult,et,sigmoid,marginal_cp,0.19,0.5100513259195893,0.08779813696386529,0.7560343945132562,alpha_frontier
adult,et,sigmoid,marginal_cp,0.21000000000000002,0.47664670658682634,0.12182413757805302,0.6666700788207596,alpha_frontier
adult,et,sigmoid,marginal_cp,0.23,0.44700598802395214,0.1523287951683898,0.5935919746135736,alpha_frontier
adult,et,sigmoid,marginal_cp,0.25,0.41650983746792125,0.18322243832531476,0.5239430852697308,alpha_frontier
adult,et,sigmoid,marginal_cp,0.27,0.3887938408896493,0.21226328180980653,0.46305660763640083,alpha_frontier
adult,et,sigmoid,marginal_cp,0.29000000000000004,0.3599230111206159,0.24004504043402602,0.40656157232060597,alpha_frontier
adult,et,sigmoid,marginal_cp,0.31,0.33216424294268604,0.2676118333503941,0.35690449380694034,alpha_frontier
adult,et,sigmoid,marginal_cp,0.33,0.30444824636441403,0.29367386631180264,0.31561060497492066,alpha_frontier
adult,et,sigmoid,marginal_cp,0.35000000000000003,0.2773738237810094,0.31939809601801616,0.2759954959565974,alpha_frontier
adult,et,sigmoid,marginal_cp,0.37,0.24850299401197606,0.34580816869689834,0.24133483468113423,alpha_frontier
adult,et,sigmoid,marginal_cp,0.39,0.22609067579127456,0.36908588391851777,0.20921281605077285,alpha_frontier
adult,et,sigmoid,marginal_cp,0.41000000000000003,0.20350727117194184,0.3917289384788617,0.18273108813594022,alpha_frontier
adult,et,sigmoid,marginal_cp,0.43,0.18199315654405473,0.4147814515303511,0.16036441805711946,alpha_frontier
adult,et,sigmoid,marginal_cp,0.45,0.16368691189050472,0.4362473129286519,0.13935919746135736,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.01,0.9893498716852009,0.5937148121609173,0.03304330023543863,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.03,0.971043627031651,0.428047906643464,0.09247620022520217,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.05,0.9532934131736527,0.3261643975841949,0.15102876445900298,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.06999999999999999,0.9334473909324208,0.25463199918108304,0.212785341386017,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.09,0.9156971770744227,0.19607943494728222,0.2713071962329819,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.11,0.8969204448246364,0.14507114341283653,0.33143617565769273,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.13,0.87874251497006,0.09878186098884226,0.3906131640904903,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.15000000000000002,0.8612917023096663,0.05689425734466168,0.44744600266148016,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.17,0.8411462788708297,0.016900399222028867,0.5103797727505375,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.19,0.81928999144568,0.022806837956802127,0.49723615518476816,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.21000000000000002,0.8000427715996578,0.05922817074419081,0.4367284266557478,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.23,0.7798973481608212,0.09375575801003173,0.38417442931722795,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.25,0.761633875106929,0.12699355102876447,0.33868359095096734,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.27,0.7417878528656972,0.15876752994165216,0.29693929777868766,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.29000000000000004,0.7227117194183063,0.18851468932336984,0.26246289282423996,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.31,0.7033361847733105,0.2174429317227966,0.23294093561265225,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.33,0.6810949529512403,0.24613573548981468,0.20471900911045143,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.35000000000000003,0.6605218135158255,0.2757293479373529,0.17746954652472105,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.37,0.639093242087254,0.3030197563721978,0.15821476097860582,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.39,0.6187339606501283,0.3299518886272904,0.13958439963148733,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.41000000000000003,0.5994011976047904,0.35535878800286624,0.12478247517657896,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.43,0.5786997433704021,0.37963967652779196,0.11277510492373835,alpha_frontier
adult,et,sigmoid,mondrian_cp,0.45,0.5586398631308811,0.4041560036851264,0.10031733033063772,alpha_frontier
adult,gb,isotonic,cost_tuned_threshold,,0.9572284003421728,0.0,0.37313952298085784,alpha_frontier
adult,gb,isotonic,marginal_cp,0.01,0.9714285714285715,0.47649708260825063,0.06966936226840004,alpha_frontier
adult,gb,isotonic,marginal_cp,0.03,0.9070573139435416,0.3249769679598731,0.22571399324393487,alpha_frontier
adult,gb,isotonic,marginal_cp,0.05,0.8513259195893926,0.24631999181083017,0.36261643975841945,alpha_frontier
adult,gb,isotonic,marginal_cp,0.06999999999999999,0.7910607356715141,0.16853311495547138,0.5148019244549084,alpha_frontier
adult,gb,isotonic,marginal_cp,0.09,0.7614627887082976,0.12575493909304944,0.5933053536697718,alpha_frontier
adult,gb,isotonic,marginal_cp,0.11,0.7011976047904191,0.06828743986078412,0.7456341488381615,alpha_frontier
adult,gb,isotonic,marginal_cp,0.13,0.6613344739093242,0.03334015764151909,0.8470877264817279,alpha_frontier
adult,gb,isotonic,marginal_cp,0.15000000000000002,0.6011976047904192,0.011086088647763333,0.934271675708875,alpha_frontier
adult,gb,isotonic,marginal_cp,0.17,0.576732249786142,0.04838775719111475,0.7982188555635172,alpha_frontier
adult,gb,isotonic,marginal_cp,0.19,0.530196749358426,0.0915037363087317,0.6948510594738458,alpha_frontier
adult,gb,isotonic,marginal_cp,0.21000000000000002,0.4963644140290847,0.1261951069710308,0.611208926195107,alpha_frontier
adult,gb,isotonic,marginal_cp,0.23,0.46381522668947817,0.145705804074112,0.5802333913399529,alpha_frontier
adult,gb,isotonic,marginal_cp,0.25,0.43917878528656973,0.18424608455317842,0.47481830279455417,alpha_frontier
adult,gb,isotonic,marginal_cp,0.27,0.41266039349871686,0.211997133790562,0.41646023134404747,alpha_frontier
adult,gb,isotonic,marginal_cp,0.29000000000000004,0.38182207014542346,0.23717883099600776,0.37261746340464735,alpha_frontier
adult,gb,isotonic,marginal_cp,0.31,0.332420872540633,0.25827617975227757,0.354631999181083,alpha_frontier
adult,gb,isotonic,marginal_cp,0.33,0.3258340461933276,0.2838980448357048,0.2979219981574368,alpha_frontier
adult,gb,isotonic,marginal_cp,0.35000000000000003,0.3134730538922156,0.3146893233698434,0.24160098270037875,alpha_frontier
adult,gb,isotonic,marginal_cp,0.37,0.2957656116338751,0.33736308731702325,0.2087521752482342,alpha_frontier
adult,gb,isotonic,marginal_cp,0.39,0.28755346449957225,0.3510390009212816,0.1940833248029481,alpha_frontier
adult,gb,isotonic,marginal_cp,0.41000000000000003,0.28041060735671514,0.3793632920462688,0.16118333503941037,alpha_frontier
adult,gb,isotonic,marginal_cp,0.43,0.27497861420017106,0.40394103797727504,0.1316613778278227,alpha_frontier
adult,gb,isotonic,marginal_cp,0.45,0.2691189050470487,0.41781144436482753,0.12001228375473436,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.01,0.9925149700598803,0.5975944313645204,0.022878493192752584,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.03,0.9752780153977758,0.42405568635479585,0.07769474869485106,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.05,0.9613772455089821,0.343648275156106,0.12486436687480806,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.06999999999999999,0.9408896492728829,0.2621455624936022,0.18769577234107893,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.09,0.9258768177929854,0.21114750742143515,0.2357457262769987,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.11,0.9082549187339607,0.15175555328078616,0.2968881154672945,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.13,0.8934559452523525,0.11133176374245062,0.34449790152523285,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.15000000000000002,0.8813943541488453,0.0778175862421947,0.38702016583068893,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.17,0.8634730538922156,0.0328385709898659,0.44904289077694753,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.19,0.8315226689478186,0.012631794451837444,0.492394308526973,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.21000000000000002,0.8127031650983747,0.040157641519091,0.4485822499744089,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.23,0.7936270316509837,0.0786876855358788,0.38361142389190295,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.25,0.7814798973481608,0.11283652369741018,0.3277305763128263,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.27,0.76830624465355,0.1361756576927014,0.2968471696181799,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.29000000000000004,0.7593242087254064,0.14995393591974612,0.2832019654007575,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.31,0.7345166809238666,0.18607841130105435,0.2458593510082915,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.33,0.7122754491017964,0.22449585423277715,0.2060804585935101,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.35000000000000003,0.6921727972626176,0.24758931313338112,0.188002866209438,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.37,0.6847305389221556,0.26733544886887095,0.17062135326031325,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.39,0.657185628742515,0.2992527382536595,0.14517350803562287,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.41000000000000003,0.6326347305389222,0.31859965196028256,0.13430238509571094,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.43,0.5940119760479041,0.35945337291432083,0.10938683590950968,alpha_frontier
adult,gb,isotonic,mondrian_cp,0.45,0.575491873396065,0.3877879005015866,0.09168799262974717,alpha_frontier
adult,gb,none,cost_tuned_threshold,,0.9550042771599658,0.0,0.36902446514484594,alpha_frontier
adult,gb,none,marginal_cp,0.01,0.9632591958939264,0.45973999385812264,0.0883611423891903,alpha_frontier
adult,gb,none,marginal_cp,0.03,0.8931993156544055,0.3059473845838878,0.2588596581021599,alpha_frontier
adult,gb,none,marginal_cp,0.05,0.838109495295124,0.22356433616542123,0.39625345480601903,alpha_frontier
adult,gb,none,marginal_cp,0.06999999999999999,0.7757912745936698,0.15508240352134303,0.5516122428088852,alpha_frontier
adult,gb,none,marginal_cp,0.09,0.7188622754491018,0.1018220902855973,0.6932541713583785,alpha_frontier
adult,gb,none,marginal_cp,0.11,0.6596663815226689,0.051540587572934796,0.8414371993039206,alpha_frontier
adult,gb,none,marginal_cp,0.13,0.607442258340462,0.00881359402190603,0.974797829869997,alpha_frontier
adult,gb,none,marginal_cp,0.15000000000000002,0.5614200171086399,0.03294093561265227,0.9027638448152319,alpha_frontier
adult,gb,none,marginal_cp,0.17,0.5270316509837467,0.07011976660866005,0.7845224690347016,alpha_frontier
adult,gb,none,marginal_cp,0.19,0.49880239520958086,0.10391032859043914,0.6867744907360016,alpha_frontier
adult,gb,none,marginal_cp,0.21000000000000002,0.47100085543199316,0.1363701504759955,0.5998873989149349,alpha_frontier
adult,gb,none,marginal_cp,0.23,0.4473909324208726,0.16718190193469137,0.517320094175453,alpha_frontier
adult,gb,none,marginal_cp,0.25,0.42031650983746793,0.19751253966629131,0.4508240352134302,alpha_frontier
adult,gb,none,marginal_cp,0.27,0.39375534644995724,0.22570375678165627,0.3914218446105026,alpha_frontier
adult,gb,none,marginal_cp,0.29000000000000004,0.36732249786142,0.25278943597092846,0.3416726379363292,alpha_frontier
adult,gb,none,marginal_cp,0.31,0.3438836612489307,0.2774900194492783,0.29847476712048315,alpha_frontier
adult,gb,none,marginal_cp,0.33,0.3189905902480753,0.3022417852390214,0.2637322141467909,alpha_frontier
adult,gb,none,marginal_cp,0.35000000000000003,0.29794696321642433,0.3268400040945849,0.22734159074623808,alpha_frontier
adult,gb,none,marginal_cp,0.37,0.27356715141146276,0.35079332582659434,0.20004094584911453,alpha_frontier
adult,gb,none,marginal_cp,0.39,0.25727117194183063,0.3743883713788515,0.17287337496161326,alpha_frontier
adult,gb,none,marginal_cp,0.41000000000000003,0.2438408896492729,0.39654007574982086,0.14681134200020474,alpha_frontier
adult,gb,none,marginal_cp,0.43,0.2355431993156544,0.41928549493295114,0.12193673866311802,alpha_frontier
adult,gb,none,marginal_cp,0.45,0.22874251497005987,0.4418057119459514,0.10163783396458184,alpha_frontier
adult,gb,none,mondrian_cp,0.01,0.990333618477331,0.5599754324905313,0.030248746033370865,alpha_frontier
adult,gb,none,mondrian_cp,0.03,0.9727117194183063,0.39823932848807453,0.0884737434742553,alpha_frontier
adult,gb,none,mondrian_cp,0.05,0.9532078699743372,0.3024976967959873,0.1506704882792507,alpha_frontier
adult,gb,none,mondrian_cp,0.06999999999999999,0.9328913601368691,0.22991094277817586,0.2150885453987102,alpha_frontier
adult,gb,none,mondrian_cp,0.09,0.9144140290846877,0.1706930084962637,0.27479782986999696,alpha_frontier
adult,gb,none,mondrian_cp,0.11,0.8947818648417452,0.11986897328283345,0.3369843382127137,alpha_frontier
adult,gb,none,mondrian_cp,0.13,0.8777587681779299,0.07551438222950149,0.3931620431978708,alpha_frontier
adult,gb,none,mondrian_cp,0.15000000000000002,0.8600085543199315,0.03354488688709182,0.45117207493090394,alpha_frontier
adult,gb,none,mondrian_cp,0.17,0.8387510692899914,0.007431671614290101,0.49303920565052717,alpha_frontier
adult,gb,none,mondrian_cp,0.19,0.8183917878528657,0.04331047190091104,0.43395434537823724,alpha_frontier
adult,gb,none,mondrian_cp,0.21000000000000002,0.7968349016253208,0.07840106459207698,0.38259801412631794,alpha_frontier
adult,gb,none,mondrian_cp,0.23,0.7760479041916167,0.11196642440372606,0.33500870099293684,alpha_frontier
adult,gb,none,mondrian_cp,0.25,0.7559452523524379,0.1439451325621865,0.29509673456853314,alpha_frontier
adult,gb,none,mondrian_cp,0.27,0.7384088964927289,0.1734977991606101,0.2616849216910636,alpha_frontier
adult,gb,none,mondrian_cp,0.29000000000000004,0.7201026518391788,0.20201658306889142,0.2307605691473027,alpha_frontier
adult,gb,none,mondrian_cp,0.31,0.7016253207869975,0.23024874603337087,0.20176067151192548,alpha_frontier
adult,gb,none,mondrian_cp,0.33,0.680196749358426,0.2598218855563517,0.17522776128569967,alpha_frontier
adult,gb,none,mondrian_cp,0.35000000000000003,0.6588537211291702,0.2878390828129799,0.15245163271573345,alpha_frontier
adult,gb,none,mondrian_cp,0.37,0.6376817792985457,0.3155184768144129,0.13428191217115365,alpha_frontier
adult,gb,none,mondrian_cp,0.39,0.6148845166809239,0.3419797318046883,0.11548776742757702,alpha_frontier
adult,gb,none,mondrian_cp,0.41000000000000003,0.5926860564585115,0.3664141672637936,0.1018835090592691,alpha_frontier
adult,gb,none,mondrian_cp,0.43,0.5728828058169375,0.39117616951581535,0.08913911352236667,alpha_frontier
adult,gb,none,mondrian_cp,0.45,0.5529940119760479,0.4147814515303511,0.07789947794042379,alpha_frontier
adult,gb,sigmoid,cost_tuned_threshold,,0.9556458511548331,0.0,0.37294503019756375,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.01,0.9639007698887939,0.4575391544682158,0.086989456443853,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.03,0.9014114627887082,0.30878288463507014,0.2405568635479578,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.05,0.8466210436270316,0.22415805097758215,0.3777766403930801,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.06999999999999999,0.7828058169375535,0.1553587880028662,0.5368512642030914,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.09,0.725491873396065,0.10100317330330637,0.6792711638857611,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.11,0.6698460222412318,0.05370048111372709,0.8186405978093971,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.13,0.6175363558597091,0.010205752891800594,0.9531272392261234,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.15000000000000002,0.5724978614200171,0.03178421537516634,0.8859248643668748,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.17,0.5383233532934132,0.06884020882383049,0.7760773876548265,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.19,0.510863986313088,0.1035315794861296,0.6719418568942573,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.21000000000000002,0.48528656971770745,0.13607329306991506,0.587102057528918,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.23,0.4637296834901625,0.16695669976456137,0.5060088033575596,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.25,0.4399059024807528,0.19729757395843997,0.4347937352850855,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.27,0.41732249786142006,0.2249053127239226,0.37780734977991604,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.29000000000000004,0.39140290846877673,0.25192957313952297,0.32809908895485723,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.31,0.36659538066723696,0.2767837035520524,0.288002866209438,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.33,0.3421727972626176,0.3019654007574982,0.24975944313645204,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.35000000000000003,0.3209580838323353,0.3272289896611731,0.21480192445490837,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.37,0.29914456800684347,0.35041457672228477,0.18978401064592076,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.39,0.2796834901625321,0.3742552973692292,0.16657795066025183,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.41000000000000003,0.26330196749358425,0.3964991299007063,0.14204115057836014,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.43,0.252224123182207,0.4199303920565053,0.12059576210461664,alpha_frontier
adult,gb,sigmoid,marginal_cp,0.45,0.24251497005988024,0.442071859965196,0.1009827003787491,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.01,0.9902908468776733,0.5605691473026921,0.030453475278943598,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.03,0.9719418306244654,0.3985873682055482,0.09012181390111577,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.05,0.9532934131736527,0.30645920769781965,0.15048623195823524,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.06999999999999999,0.9318220701454234,0.23100624424198996,0.2169925273825366,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.09,0.9147562018819505,0.17144027024260416,0.273641109632511,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.11,0.8984174508126603,0.12290920257958848,0.3286313849933463,alpha_frontier
adult,gb,sigmoid,mondrian_cp,0.13,0.8798118049615056,0.07710103388269014,0.3886477633329921,alpha_frontier
